# Wavelength (um)  Tansit_Depth (%)  Transit_Depth_Error Wavelength_Width (um)
2.90750e+00 2.06534e-02 6.20000e-05 7.50000e-03
2.92250e+00 2.02553e-02 5.60000e-05 7.50000e-03
2.93750e+00 2.02111e-02 5.50000e-05 7.50000e-03
2.95250e+00 2.01211e-02 6.50000e-05 7.50000e-03
2.96750e+00 2.02250e-02 6.30000e-05 7.50000e-03
2.98250e+00 2.00728e-02 6.10000e-05 7.50000e-03
2.99750e+00 1.99188e-02 5.90000e-05 7.50000e-03
3.01250e+00 2.00115e-02 8.20000e-05 7.50000e-03
3.02750e+00 1.98936e-02 7.20000e-05 7.50000e-03
3.04250e+00 2.00368e-02 8.20000e-05 7.50000e-03
3.05750e+00 1.99460e-02 6.50000e-05 7.50000e-03
3.07250e+00 1.97897e-02 7.40000e-05 7.50000e-03
3.08750e+00 1.96804e-02 5.70000e-05 7.50000e-03
3.10250e+00 1.97080e-02 6.60000e-05 7.50000e-03
3.11750e+00 1.98613e-02 7.20000e-05 7.50000e-03
3.13250e+00 1.97646e-02 6.80000e-05 7.50000e-03
3.14750e+00 1.97596e-02 1.08000e-04 7.50000e-03
3.16250e+00 1.96681e-02 1.03000e-04 7.50000e-03
3.17750e+00 1.98157e-02 9.70000e-05 7.50000e-03
3.19250e+00 1.96817e-02 9.10000e-05 7.50000e-03
3.20750e+00 1.99226e-02 1.01000e-04 7.50000e-03
3.22250e+00 1.95323e-02 9.90000e-05 7.50000e-03
3.23750e+00 1.96852e-02 9.60000e-05 7.50000e-03
3.25250e+00 1.94953e-02 9.20000e-05 7.50000e-03
3.26750e+00 1.94116e-02 9.00000e-05 7.50000e-03
3.28250e+00 1.96194e-02 9.20000e-05 7.50000e-03
3.29750e+00 1.96001e-02 8.60000e-05 7.50000e-03
3.31250e+00 1.97128e-02 8.60000e-05 7.50000e-03
3.32750e+00 1.95912e-02 8.90000e-05 7.50000e-03
3.34250e+00 1.95682e-02 8.70000e-05 7.50000e-03
3.35750e+00 1.97460e-02 8.50000e-05 7.50000e-03
3.37250e+00 1.94521e-02 8.50000e-05 7.50000e-03
3.38750e+00 1.95674e-02 8.40000e-05 7.50000e-03
3.40250e+00 1.95812e-02 8.10000e-05 7.50000e-03
3.41750e+00 1.96025e-02 7.60000e-05 7.50000e-03
3.43250e+00 1.94403e-02 8.00000e-05 7.50000e-03
3.44750e+00 1.94195e-02 8.70000e-05 7.50000e-03
3.46250e+00 1.95289e-02 7.80000e-05 7.50000e-03
3.47750e+00 1.97022e-02 8.00000e-05 7.50000e-03
3.49250e+00 1.95300e-02 8.20000e-05 7.50000e-03
3.50750e+00 1.93574e-02 8.20000e-05 7.50000e-03
3.52250e+00 1.93734e-02 8.00000e-05 7.50000e-03
3.53750e+00 1.93041e-02 8.10000e-05 7.50000e-03
3.55250e+00 1.94088e-02 8.20000e-05 7.50000e-03
3.56750e+00 1.93198e-02 8.70000e-05 7.50000e-03
3.58250e+00 1.92798e-02 8.40000e-05 7.50000e-03
3.59750e+00 1.92345e-02 8.60000e-05 7.50000e-03
3.61250e+00 1.93280e-02 8.00000e-05 7.50000e-03
3.62750e+00 1.92495e-02 7.80000e-05 7.50000e-03
3.64250e+00 1.92289e-02 8.30000e-05 7.50000e-03
3.65750e+00 1.92678e-02 7.70000e-05 7.50000e-03
3.67250e+00 1.92857e-02 8.10000e-05 7.50000e-03
3.68750e+00 1.92746e-02 7.70000e-05 7.50000e-03
3.70250e+00 1.92629e-02 7.90000e-05 7.50000e-03
3.71750e+00 1.91920e-02 8.00000e-05 7.50000e-03
3.73250e+00 1.92338e-02 8.20000e-05 7.50000e-03
3.74750e+00 1.92792e-02 8.10000e-05 7.50000e-03
3.76250e+00 1.93136e-02 8.50000e-05 7.50000e-03
3.77750e+00 1.91669e-02 8.10000e-05 7.50000e-03
3.79250e+00 1.92689e-02 7.80000e-05 7.50000e-03
3.80750e+00 1.92648e-02 8.00000e-05 7.50000e-03
3.82250e+00 1.92410e-02 8.20000e-05 7.50000e-03
3.83750e+00 1.92087e-02 7.50000e-05 7.50000e-03
3.85250e+00 1.91639e-02 7.80000e-05 7.50000e-03
3.86750e+00 1.91502e-02 7.60000e-05 7.50000e-03
3.91250e+00 1.91935e-02 7.90000e-05 7.50000e-03
3.92750e+00 1.92036e-02 7.60000e-05 7.50000e-03
3.94250e+00 1.92185e-02 7.80000e-05 7.50000e-03
3.95750e+00 1.93731e-02 8.00000e-05 7.50000e-03
3.97250e+00 1.96612e-02 8.00000e-05 7.50000e-03
3.98750e+00 1.96273e-02 7.70000e-05 7.50000e-03
4.00250e+00 1.96427e-02 7.80000e-05 7.50000e-03
4.01750e+00 1.96525e-02 7.60000e-05 7.50000e-03
4.03250e+00 1.96453e-02 7.50000e-05 7.50000e-03
4.04750e+00 1.97344e-02 8.00000e-05 7.50000e-03
4.06250e+00 1.96395e-02 7.70000e-05 7.50000e-03
4.07750e+00 1.97578e-02 7.40000e-05 7.50000e-03
